-1.1052208;3.8257647;2.4229841;1.4877968;-0.97769547;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;0.0;
-1.1052208;3.8257647;0.9965302;1.4877968;-0.97769547;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;25.0;
-1.1052208;3.8257647;0.9942458;1.4877968;-0.97769547;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;50.0;
0.0;0.0;0.9895307;0.0;0.21254253;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;75.0;
0.0;0.0;0.98070455;0.0;0.21254253;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;100.0;
0.0;0.0;0.9698108;0.0;0.2550516;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;125.0;
0.0;0.0;0.9530409;0.0;0.2550516;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;150.0;
0.0;0.0;0.9293274;0.0;0.2550516;-3.817992;0.0;0.0;0.0;4.1658325;0.0;1.4452887;0.0;0.0;0.0;175.0;
0.0;0.0;0.9072195;0.0;0.21254253;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;200.0;
0.0;0.0;0.8832639;0.0;0.17003393;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;225.0;
0.0;0.0;0.8655496;0.0;0.12752533;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;250.0;
0.0;0.0;0.8528999;0.0;0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;276.0;
0.0;0.0;0.8464733;0.0;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;301.0;
0.0;0.0;0.83613133;0.0;-0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;326.0;
0.0;0.0;0.83253556;0.0;-0.17003393;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;351.0;
0.0;0.0;0.82460487;0.0;-0.21254253;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;376.0;
0.0;0.0;0.82352203;0.0;-0.21254253;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;401.0;
0.0;0.0;0.83130735;0.0;-0.21254253;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;426.0;
0.0;0.0;0.84557444;0.0;-0.21254253;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;451.0;
0.0;0.0;0.8654169;0.0;-0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;476.0;
0.0;0.0;0.89042073;0.0;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;501.0;
0.0;0.0;0.9121061;0.0;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;526.0;
0.0;0.0;0.9265427;0.0;0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;551.0;
0.0;0.0;0.93669844;0.0;0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;576.0;
0.0;0.0;0.9413202;0.0;0.12752533;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;602.0;
0.0;0.0;0.94377524;0.0;0.17003393;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;627.0;
0.0;0.0;0.94256103;0.0;0.17003393;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;652.0;
0.0;0.0;0.936725;0.0;0.17003393;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;677.0;
0.0;0.0;0.9270978;1.7003393;0.12752533;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;702.0;
0.0;0.0;0.92185336;1.3177633;0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;727.0;
0.0;0.0;0.9069037;1.1052203;0.085017204;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;752.0;
0.0;0.0;0.890764;0.29755926;0.042508125;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;777.0;
0.0;0.0;0.86576396;-0.042508602;0.042508125;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;802.0;
0.0;0.0;0.84934723;-0.595119;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;827.0;
0.0;1.6153231;0.82150424;-0.97769547;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;852.0;
0.0;1.7003393;0.8064445;-1.4877975;0.042508125;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;877.0;
0.0;1.785356;0.80103445;-1.6578312;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;902.0;
0.0;1.8703737;0.77956986;-2.1679332;0.0;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;927.0;
0.0;1.9128823;0.77216035;-2.5080013;-0.17003393;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;952.0;
0.0;1.9128823;0.7478944;-2.7205436;-0.29755926;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;977.0;
0.0;1.9553909;0.7138891;-2.975595;-0.5526104;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;1002.0;
0.0;1.997899;0.6677575;-3.1031203;-1.0202038;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;1027.0;
0.0;2.0404077;0.6135231;-3.2306457;-1.3602719;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;1052.0;
0.0;2.167933;0.54383725;-3.2306457;-1.4877975;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;1077.0;
0.0;2.2529502;0.48231447;-3.2306457;-2.0829163;-3.817992;0.0;0.0;0.0;0.0;0.0;1.4452887;0.0;0.0;0.0;1102.0;
0.0;2.3804755;0.40616012;-3.1881373;-2.55051;-3.817992;0.0;0.0;0.0;-0.97769547;0.0;1.4452887;0.0;0.0;0.0;1127.0;
0.0;2.5505095;0.344975;-3.1031203;-2.8055608;-3.817992;0.0;0.0;0.0;-0.4675932;0.0;1.4452887;0.0;0.0;0.0;1152.0;
